"data","stato","codice_regione","denominazione_regione","codice_provincia","denominazione_provincia","sigla_provincia","lat","long","totale_casi"
"2022-10-01T17:00:00","ITA",12,"Lazio",60,"Frosinone","FR",41.63964569,13.35117161,170483
"2022-10-01T17:00:00","ITA",12,"Lazio",886,"Fuori Regione / Provincia Autonoma","",NA,NA,6045
"2022-10-01T17:00:00","ITA",12,"Lazio",986,"In fase di definizione/aggiornamento","",NA,NA,21
"2022-10-02T17:00:00","ITA",12,"Lazio",56,"Viterbo","VT",42.4173828,12.10473416,94141
"2022-10-02T17:00:00","ITA",12,"Lazio",57,"Rieti","RI",42.40488444,12.86205939,60437
"2022-10-02T17:00:00","ITA",12,"Lazio",58,"Roma","RM",41.89277044,12.48366722,1528101
"2022-10-02T17:00:00","ITA",12,"Lazio",59,"Latina","LT",41.46759465,12.90368482,218420
"2022-10-02T17:00:00","ITA",12,"Lazio",60,"Frosinone","FR",41.63964569,13.35117161,170774
"2022-10-02T17:00:00","ITA",12,"Lazio",886,"Fuori Regione / Provincia Autonoma","",NA,NA,6045
"2022-10-02T17:00:00","ITA",12,"Lazio",986,"In fase di definizione/aggiornamento","",NA,NA,21
"2022-10-03T17:00:00","ITA",12,"Lazio",56,"Viterbo","VT",42.4173828,12.10473416,94170
"2022-10-03T17:00:00","ITA",12,"Lazio",57,"Rieti","RI",42.40488444,12.86205939,60480
"2022-10-03T17:00:00","ITA",12,"Lazio",58,"Roma","RM",41.89277044,12.48366722,1529295
"2022-10-03T17:00:00","ITA",12,"Lazio",59,"Latina","LT",41.46759465,12.90368482,218518
"2022-10-03T17:00:00","ITA",12,"Lazio",60,"Frosinone","FR",41.63964569,13.35117161,170847
"2022-10-03T17:00:00","ITA",12,"Lazio",886,"Fuori Regione / Provincia Autonoma","",NA,NA,6045
"2022-10-03T17:00:00","ITA",12,"Lazio",986,"In fase di definizione/aggiornamento","",NA,NA,21
"2022-10-04T17:00:00","ITA",12,"Lazio",56,"Viterbo","VT",42.4173828,12.10473416,94455
"2022-10-04T17:00:00","ITA",12,"Lazio",57,"Rieti","RI",42.40488444,12.86205939,60633
"2022-10-04T17:00:00","ITA",12,"Lazio",58,"Roma","RM",41.89277044,12.48366722,1532538
"2022-10-04T17:00:00","ITA",12,"Lazio",59,"Latina","LT",41.46759465,12.90368482,218968
"2022-10-04T17:00:00","ITA",12,"Lazio",60,"Frosinone","FR",41.63964569,13.35117161,171438
"2022-10-04T17:00:00","ITA",12,"Lazio",886,"Fuori Regione / Provincia Autonoma","",NA,NA,6045
"2022-10-04T17:00:00","ITA",12,"Lazio",986,"In fase di definizione/aggiornamento","",NA,NA,21
"2022-10-05T17:00:00","ITA",12,"Lazio",56,"Viterbo","VT",42.4173828,12.10473416,94603
"2022-10-05T17:00:00","ITA",12,"Lazio",57,"Rieti","RI",42.40488444,12.86205939,60745
"2022-10-05T17:00:00","ITA",12,"Lazio",58,"Roma","RM",41.89277044,12.48366722,1535020
"2022-10-05T17:00:00","ITA",12,"Lazio",59,"Latina","LT",41.46759465,12.90368482,219350
"2022-10-05T17:00:00","ITA",12,"Lazio",60,"Frosinone","FR",41.63964569,13.35117161,171788
"2022-10-05T17:00:00","ITA",12,"Lazio",886,"Fuori Regione / Provincia Autonoma","",NA,NA,6045
"2022-10-05T17:00:00","ITA",12,"Lazio",986,"In fase di definizione/aggiornamento","",NA,NA,21
"2022-10-06T17:00:00","ITA",12,"Lazio",56,"Viterbo","VT",42.4173828,12.10473416,94832
"2022-10-06T17:00:00","ITA",12,"Lazio",57,"Rieti","RI",42.40488444,12.86205939,60896
"2022-10-06T17:00:00","ITA",12,"Lazio",58,"Roma","RM",41.89277044,12.48366722,1537534
"2022-10-06T17:00:00","ITA",12,"Lazio",59,"Latina","LT",41.46759465,12.90368482,219746
"2022-10-06T17:00:00","ITA",12,"Lazio",60,"Frosinone","FR",41.63964569,13.35117161,172269
"2022-10-06T17:00:00","ITA",12,"Lazio",886,"Fuori Regione / Provincia Autonoma","",NA,NA,6045
"2022-10-06T17:00:00","ITA",12,"Lazio",986,"In fase di definizione/aggiornamento","",NA,NA,21
"2022-10-07T17:00:00","ITA",12,"Lazio",56,"Viterbo","VT",42.4173828,12.10473416,95004
"2022-10-07T17:00:00","ITA",12,"Lazio",57,"Rieti","RI",42.40488444,12.86205939,61009
"2022-10-07T17:00:00","ITA",12,"Lazio",58,"Roma","RM",41.89277044,12.48366722,1540063
"2022-10-07T17:00:00","ITA",12,"Lazio",59,"Latina","LT",41.46759465,12.90368482,220010
"2022-10-07T17:00:00","ITA",12,"Lazio",60,"Frosinone","FR",41.63964569,13.35117161,172621
"2022-10-07T17:00:00","ITA",12,"Lazio",886,"Fuori Regione / Provincia Autonoma","",NA,NA,6045
"2022-10-07T17:00:00","ITA",12,"Lazio",986,"In fase di definizione/aggiornamento","",NA,NA,21
"2022-10-08T17:00:00","ITA",12,"Lazio",56,"Viterbo","VT",42.4173828,12.10473416,95202
"2022-10-08T17:00:00","ITA",12,"Lazio",57,"Rieti","RI",42.40488444,12.86205939,61109
"2022-10-08T17:00:00","ITA",12,"Lazio",58,"Roma","RM",41.89277044,12.48366722,1542483
"2022-10-08T17:00:00","ITA",12,"Lazio",59,"Latina","LT",41.46759465,12.90368482,220367
"2022-10-08T17:00:00","ITA",12,"Lazio",60,"Frosinone","FR",41.63964569,13.35117161,173021
"2022-10-08T17:00:00","ITA",12,"Lazio",886,"Fuori Regione / Provincia Autonoma","",NA,NA,6045
"2022-10-08T17:00:00","ITA",12,"Lazio",986,"In fase di definizione/aggiornamento","",NA,NA,21
"2022-10-09T17:00:00","ITA",12,"Lazio",56,"Viterbo","VT",42.4173828,12.10473416,95358
"2022-10-09T17:00:00","ITA",12,"Lazio",57,"Rieti","RI",42.40488444,12.86205939,61218
"2022-10-09T17:00:00","ITA",12,"Lazio",58,"Roma","RM",41.89277044,12.48366722,1544596
"2022-10-09T17:00:00","ITA",12,"Lazio",59,"Latina","LT",41.46759465,12.90368482,220678
"2022-10-09T17:00:00","ITA",12,"Lazio",60,"Frosinone","FR",41.63964569,13.35117161,173355
"2022-10-09T17:00:00","ITA",12,"Lazio",886,"Fuori Regione / Provincia Autonoma","",NA,NA,6045
"2022-10-09T17:00:00","ITA",12,"Lazio",986,"In fase di definizione/aggiornamento","",NA,NA,21
"2022-10-10T17:00:00","ITA",12,"Lazio",56,"Viterbo","VT",42.4173828,12.10473416,95385
"2022-10-10T17:00:00","ITA",12,"Lazio",57,"Rieti","RI",42.40488444,12.86205939,61258
"2022-10-10T17:00:00","ITA",12,"Lazio",58,"Roma","RM",41.89277044,12.48366722,1546073
"2022-10-10T17:00:00","ITA",12,"Lazio",59,"Latina","LT",41.46759465,12.90368482,220824
"2022-10-10T17:00:00","ITA",12,"Lazio",60,"Frosinone","FR",41.63964569,13.35117161,173446
"2022-10-10T17:00:00","ITA",12,"Lazio",886,"Fuori Regione / Provincia Autonoma","",NA,NA,6045
"2022-10-10T17:00:00","ITA",12,"Lazio",986,"In fase di definizione/aggiornamento","",NA,NA,21
"2022-10-11T17:00:00","ITA",12,"Lazio",56,"Viterbo","VT",42.4173828,12.10473416,95732
"2022-10-11T17:00:00","ITA",12,"Lazio",57,"Rieti","RI",42.40488444,12.86205939,61434
"2022-10-11T17:00:00","ITA",12,"Lazio",58,"Roma","RM",41.89277044,12.48366722,1549673
"2022-10-11T17:00:00","ITA",12,"Lazio",59,"Latina","LT",41.46759465,12.90368482,221341
"2022-10-11T17:00:00","ITA",12,"Lazio",60,"Frosinone","FR",41.63964569,13.35117161,174051
"2022-10-11T17:00:00","ITA",12,"Lazio",886,"Fuori Regione / Provincia Autonoma","",NA,NA,6045
"2022-10-11T17:00:00","ITA",12,"Lazio",986,"In fase di definizione/aggiornamento","",NA,NA,21
"2022-10-12T17:00:00","ITA",12,"Lazio",56,"Viterbo","VT",42.4173828,12.10473416,95932
"2022-10-12T17:00:00","ITA",12,"Lazio",57,"Rieti","RI",42.40488444,12.86205939,61556
"2022-10-12T17:00:00","ITA",12,"Lazio",58,"Roma","RM",41.89277044,12.48366722,1552246
"2022-10-12T17:00:00","ITA",12,"Lazio",59,"Latina","LT",41.46759465,12.90368482,221730
"2022-10-12T17:00:00","ITA",12,"Lazio",60,"Frosinone","FR",41.63964569,13.35117161,174437
"2022-10-12T17:00:00","ITA",12,"Lazio",886,"Fuori Regione / Provincia Autonoma","",NA,NA,6045
"2022-10-12T17:00:00","ITA",12,"Lazio",986,"In fase di definizione/aggiornamento","",NA,NA,21
"2022-10-13T17:00:00","ITA",12,"Lazio",56,"Viterbo","VT",42.4173828,12.10473416,96171
"2022-10-13T17:00:00","ITA",12,"Lazio",57,"Rieti","RI",42.40488444,12.86205939,61691
"2022-10-13T17:00:00","ITA",12,"Lazio",58,"Roma","RM",41.89277044,12.48366722,1555010
"2022-10-13T17:00:00","ITA",12,"Lazio",59,"Latina","LT",41.46759465,12.90368482,222075
"2022-10-13T17:00:00","ITA",12,"Lazio",60,"Frosinone","FR",41.63964569,13.35117161,174829
"2022-10-13T17:00:00","ITA",12,"Lazio",886,"Fuori Regione / Provincia Autonoma","",NA,NA,6045
"2022-10-13T17:00:00","ITA",12,"Lazio",986,"In fase di definizione/aggiornamento","",NA,NA,21
"2022-10-14T17:00:00","ITA",12,"Lazio",56,"Viterbo","VT",42.4173828,12.10473416,96373
"2022-10-14T17:00:00","ITA",12,"Lazio",57,"Rieti","RI",42.40488444,12.86205939,61808
"2022-10-14T17:00:00","ITA",12,"Lazio",58,"Roma","RM",41.89277044,12.48366722,1557312
"2022-10-14T17:00:00","ITA",12,"Lazio",59,"Latina","LT",41.46759465,12.90368482,222392
"2022-10-14T17:00:00","ITA",12,"Lazio",60,"Frosinone","FR",41.63964569,13.35117161,175124
"2022-10-14T17:00:00","ITA",12,"Lazio",886,"Fuori Regione / Provincia Autonoma","",NA,NA,6045
"2022-10-14T17:00:00","ITA",12,"Lazio",986,"In fase di definizione/aggiornamento","",NA,NA,21
"2022-10-15T17:00:00","ITA",12,"Lazio",56,"Viterbo","VT",42.4173828,12.10473416,96576
"2022-10-15T17:00:00","ITA",12,"Lazio",57,"Rieti","RI",42.40488444,12.86205939,61896
"2022-10-15T17:00:00","ITA",12,"Lazio",58,"Roma","RM",41.89277044,12.48366722,1559744
"2022-10-15T17:00:00","ITA",12,"Lazio",59,"Latina","LT",41.46759465,12.90368482,222677
"2022-10-15T17:00:00","ITA",12,"Lazio",60,"Frosinone","FR",41.63964569,13.35117161,175405
"2022-10-15T17:00:00","ITA",12,"Lazio",886,"Fuori Regione / Provincia Autonoma","",NA,NA,6045
"2022-10-15T17:00:00","ITA",12,"Lazio",986,"In fase di definizione/aggiornamento","",NA,NA,21
"2022-10-16T17:00:00","ITA",12,"Lazio",56,"Viterbo","VT",42.4173828,12.10473416,96721
"2022-10-16T17:00:00","ITA",12,"Lazio",57,"Rieti","RI",42.40488444,12.86205939,61997
"2022-10-16T17:00:00","ITA",12,"Lazio",58,"Roma","RM",41.89277044,12.48366722,1561720
"2022-10-16T17:00:00","ITA",12,"Lazio",59,"Latina","LT",41.46759465,12.90368482,222921
"2022-10-16T17:00:00","ITA",12,"Lazio",60,"Frosinone","FR",41.63964569,13.35117161,175677
"2022-10-16T17:00:00","ITA",12,"Lazio",886,"Fuori Regione / Provincia Autonoma","",NA,NA,6045
"2022-10-16T17:00:00","ITA",12,"Lazio",986,"In fase di definizione/aggiornamento","",NA,NA,21
"2022-10-17T17:00:00","ITA",12,"Lazio",56,"Viterbo","VT",42.4173828,12.10473416,96771
"2022-10-17T17:00:00","ITA",12,"Lazio",57,"Rieti","RI",42.40488444,12.86205939,62028
"2022-10-17T17:00:00","ITA",12,"Lazio",58,"Roma","RM",41.89277044,12.48366722,1563103
"2022-10-17T17:00:00","ITA",12,"Lazio",59,"Latina","LT",41.46759465,12.90368482,223054
"2022-10-17T17:00:00","ITA",12,"Lazio",60,"Frosinone","FR",41.63964569,13.35117161,175717
"2022-10-17T17:00:00","ITA",12,"Lazio",886,"Fuori Regione / Provincia Autonoma","",NA,NA,6045
"2022-10-17T17:00:00","ITA",12,"Lazio",986,"In fase di definizione/aggiornamento","",NA,NA,21
"2022-10-18T17:00:00","ITA",12,"Lazio",56,"Viterbo","VT",42.4173828,12.10473416,97076
"2022-10-18T17:00:00","ITA",12,"Lazio",57,"Rieti","RI",42.40488444,12.86205939,62165
"2022-10-18T17:00:00","ITA",12,"Lazio",58,"Roma","RM",41.89277044,12.48366722,1566484
"2022-10-18T17:00:00","ITA",12,"Lazio",59,"Latina","LT",41.46759465,12.90368482,223522
"2022-10-18T17:00:00","ITA",12,"Lazio",60,"Frosinone","FR",41.63964569,13.35117161,176136
"2022-10-18T17:00:00","ITA",12,"Lazio",886,"Fuori Regione / Provincia Autonoma","",NA,NA,6045
"2022-10-18T17:00:00","ITA",12,"Lazio",986,"In fase di definizione/aggiornamento","",NA,NA,21
"2022-10-19T17:00:00","ITA",12,"Lazio",56,"Viterbo","VT",42.4173828,12.10473416,97256
"2022-10-19T17:00:00","ITA",12,"Lazio",57,"Rieti","RI",42.40488444,12.86205939,62256
"2022-10-19T17:00:00","ITA",12,"Lazio",58,"Roma","RM",41.89277044,12.48366722,1569183
"2022-10-19T17:00:00","ITA",12,"Lazio",59,"Latina","LT",41.46759465,12.90368482,223784
"2022-10-19T17:00:00","ITA",12,"Lazio",60,"Frosinone","FR",41.63964569,13.35117161,176437
"2022-10-19T17:00:00","ITA",12,"Lazio",886,"Fuori Regione / Provincia Autonoma","",NA,NA,6045
"2022-10-19T17:00:00","ITA",12,"Lazio",986,"In fase di definizione/aggiornamento","",NA,NA,21
"2022-10-20T17:00:00","ITA",12,"Lazio",56,"Viterbo","VT",42.4173828,12.10473416,97460
"2022-10-20T17:00:00","ITA",12,"Lazio",57,"Rieti","RI",42.40488444,12.86205939,62362
"2022-10-20T17:00:00","ITA",12,"Lazio",58,"Roma","RM",41.89277044,12.48366722,1571850
"2022-10-20T17:00:00","ITA",12,"Lazio",59,"Latina","LT",41.46759465,12.90368482,224168
"2022-10-20T17:00:00","ITA",12,"Lazio",60,"Frosinone","FR",41.63964569,13.35117161,176733
"2022-10-20T17:00:00","ITA",12,"Lazio",886,"Fuori Regione / Provincia Autonoma","",NA,NA,6045
"2022-10-20T17:00:00","ITA",12,"Lazio",986,"In fase di definizione/aggiornamento","",NA,NA,21
"2022-10-21T17:00:00","ITA",12,"Lazio",56,"Viterbo","VT",42.4173828,12.10473416,97625
"2022-10-21T17:00:00","ITA",12,"Lazio",57,"Rieti","RI",42.40488444,12.86205939,62470
"2022-10-21T17:00:00","ITA",12,"Lazio",58,"Roma","RM",41.89277044,12.48366722,1574236
"2022-10-21T17:00:00","ITA",12,"Lazio",59,"Latina","LT",41.46759465,12.90368482,224539
"2022-10-21T17:00:00","ITA",12,"Lazio",60,"Frosinone","FR",41.63964569,13.35117161,177019
"2022-10-21T17:00:00","ITA",12,"Lazio",886,"Fuori Regione / Provincia Autonoma","",NA,NA,6045
"2022-10-21T17:00:00","ITA",12,"Lazio",986,"In fase di definizione/aggiornamento","",NA,NA,21
"2022-10-22T17:00:00","ITA",12,"Lazio",56,"Viterbo","VT",42.4173828,12.10473416,97787
"2022-10-22T17:00:00","ITA",12,"Lazio",57,"Rieti","RI",42.40488444,12.86205939,62572
"2022-10-22T17:00:00","ITA",12,"Lazio",58,"Roma","RM",41.89277044,12.48366722,1576380
"2022-10-22T17:00:00","ITA",12,"Lazio",59,"Latina","LT",41.46759465,12.90368482,224785
"2022-10-22T17:00:00","ITA",12,"Lazio",60,"Frosinone","FR",41.63964569,13.35117161,177268
"2022-10-22T17:00:00","ITA",12,"Lazio",886,"Fuori Regione / Provincia Autonoma","",NA,NA,6045
"2022-10-22T17:00:00","ITA",12,"Lazio",986,"In fase di definizione/aggiornamento","",NA,NA,21
"2022-10-23T17:00:00","ITA",12,"Lazio",56,"Viterbo","VT",42.4173828,12.10473416,97902
"2022-10-23T17:00:00","ITA",12,"Lazio",57,"Rieti","RI",42.40488444,12.86205939,62654
"2022-10-23T17:00:00","ITA",12,"Lazio",58,"Roma","RM",41.89277044,12.48366722,1578392
"2022-10-23T17:00:00","ITA",12,"Lazio",59,"Latina","LT",41.46759465,12.90368482,225052
"2022-10-23T17:00:00","ITA",12,"Lazio",60,"Frosinone","FR",41.63964569,13.35117161,177466
"2022-10-23T17:00:00","ITA",12,"Lazio",886,"Fuori Regione / Provincia Autonoma","",NA,NA,6045
"2022-10-23T17:00:00","ITA",12,"Lazio",986,"In fase di definizione/aggiornamento","",NA,NA,21
"2022-10-24T17:00:00","ITA",12,"Lazio",56,"Viterbo","VT",42.4173828,12.10473416,97929
"2022-10-24T17:00:00","ITA",12,"Lazio",57,"Rieti","RI",42.40488444,12.86205939,62687
"2022-10-24T17:00:00","ITA",12,"Lazio",58,"Roma","RM",41.89277044,12.48366722,1579700
"2022-10-24T17:00:00","ITA",12,"Lazio",59,"Latina","LT",41.46759465,12.90368482,225158
"2022-10-24T17:00:00","ITA",12,"Lazio",60,"Frosinone","FR",41.63964569,13.35117161,177527
"2022-10-24T17:00:00","ITA",12,"Lazio",886,"Fuori Regione / Provincia Autonoma","",NA,NA,6045
"2022-10-24T17:00:00","ITA",12,"Lazio",986,"In fase di definizione/aggiornamento","",NA,NA,21
"2022-10-25T17:00:00","ITA",12,"Lazio",56,"Viterbo","VT",42.4173828,12.10473416,98188
"2022-10-25T17:00:00","ITA",12,"Lazio",57,"Rieti","RI",42.40488444,12.86205939,62824
"2022-10-25T17:00:00","ITA",12,"Lazio",58,"Roma","RM",41.89277044,12.48366722,1583150
"2022-10-25T17:00:00","ITA",12,"Lazio",59,"Latina","LT",41.46759465,12.90368482,225595
"2022-10-25T17:00:00","ITA",12,"Lazio",60,"Frosinone","FR",41.63964569,13.35117161,177888
"2022-10-25T17:00:00","ITA",12,"Lazio",886,"Fuori Regione / Provincia Autonoma","",NA,NA,6045
"2022-10-25T17:00:00","ITA",12,"Lazio",986,"In fase di definizione/aggiornamento","",NA,NA,21
"2022-10-26T17:00:00","ITA",12,"Lazio",56,"Viterbo","VT",42.4173828,12.10473416,98364
"2022-10-26T17:00:00","ITA",12,"Lazio",57,"Rieti","RI",42.40488444,12.86205939,62925
"2022-10-26T17:00:00","ITA",12,"Lazio",58,"Roma","RM",41.89277044,12.48366722,1585560
"2022-10-26T17:00:00","ITA",12,"Lazio",59,"Latina","LT",41.46759465,12.90368482,225915
"2022-10-26T17:00:00","ITA",12,"Lazio",60,"Frosinone","FR",41.63964569,13.35117161,178160
"2022-10-26T17:00:00","ITA",12,"Lazio",886,"Fuori Regione / Provincia Autonoma","",NA,NA,6045
"2022-10-26T17:00:00","ITA",12,"Lazio",986,"In fase di definizione/aggiornamento","",NA,NA,21
"2022-10-27T17:00:00","ITA",12,"Lazio",56,"Viterbo","VT",42.4173828,12.10473416,98507
"2022-10-27T17:00:00","ITA",12,"Lazio",57,"Rieti","RI",42.40488444,12.86205939,63018
"2022-10-27T17:00:00","ITA",12,"Lazio",58,"Roma","RM",41.89277044,12.48366722,1587713
"2022-10-27T17:00:00","ITA",12,"Lazio",59,"Latina","LT",41.46759465,12.90368482,226243
"2022-10-27T17:00:00","ITA",12,"Lazio",60,"Frosinone","FR",41.63964569,13.35117161,178424
"2022-10-27T17:00:00","ITA",12,"Lazio",886,"Fuori Regione / Provincia Autonoma","",NA,NA,6045
"2022-10-27T17:00:00","ITA",12,"Lazio",986,"In fase di definizione/aggiornamento","",NA,NA,21
"2022-10-28T17:00:00","ITA",12,"Lazio",56,"Viterbo","VT",42.4173828,12.10473416,98633
"2022-10-28T17:00:00","ITA",12,"Lazio",57,"Rieti","RI",42.40488444,12.86205939,63113
"2022-10-28T17:00:00","ITA",12,"Lazio",58,"Roma","RM",41.89277044,12.48366722,1589851
"2022-10-28T17:00:00","ITA",12,"Lazio",59,"Latina","LT",41.46759465,12.90368482,226534
"2022-10-28T17:00:00","ITA",12,"Lazio",60,"Frosinone","FR",41.63964569,13.35117161,178674
"2022-10-28T17:00:00","ITA",12,"Lazio",886,"Fuori Regione / Provincia Autonoma","",NA,NA,6045
"2022-10-28T17:00:00","ITA",12,"Lazio",986,"In fase di definizione/aggiornamento","",NA,NA,21
"2022-10-29T17:00:00","ITA",12,"Lazio",56,"Viterbo","VT",42.4173828,12.10473416,98749
"2022-10-29T17:00:00","ITA",12,"Lazio",57,"Rieti","RI",42.40488444,12.86205939,63177
"2022-10-29T17:00:00","ITA",12,"Lazio",58,"Roma","RM",41.89277044,12.48366722,1591779
"2022-10-29T17:00:00","ITA",12,"Lazio",59,"Latina","LT",41.46759465,12.90368482,226828
"2022-10-29T17:00:00","ITA",12,"Lazio",60,"Frosinone","FR",41.63964569,13.35117161,178901
"2022-10-29T17:00:00","ITA",12,"Lazio",886,"Fuori Regione / Provincia Autonoma","",NA,NA,6045
"2022-10-29T17:00:00","ITA",12,"Lazio",986,"In fase di definizione/aggiornamento","",NA,NA,21
"2022-10-30T17:00:00","ITA",12,"Lazio",56,"Viterbo","VT",42.4173828,12.10473416,98849
"2022-10-30T17:00:00","ITA",12,"Lazio",57,"Rieti","RI",42.40488444,12.86205939,63247
"2022-10-30T17:00:00","ITA",12,"Lazio",58,"Roma","RM",41.89277044,12.48366722,1593362
"2022-10-30T17:00:00","ITA",12,"Lazio",59,"Latina","LT",41.46759465,12.90368482,227034
"2022-10-30T17:00:00","ITA",12,"Lazio",60,"Frosinone","FR",41.63964569,13.35117161,179093
"2022-10-30T17:00:00","ITA",12,"Lazio",886,"Fuori Regione / Provincia Autonoma","",NA,NA,6045
"2022-10-30T17:00:00","ITA",12,"Lazio",986,"In fase di definizione/aggiornamento","",NA,NA,21
"2022-10-31T17:00:00","ITA",12,"Lazio",56,"Viterbo","VT",42.4173828,12.10473416,98870
"2022-10-31T17:00:00","ITA",12,"Lazio",57,"Rieti","RI",42.40488444,12.86205939,63283
"2022-10-31T17:00:00","ITA",12,"Lazio",58,"Roma","RM",41.89277044,12.48366722,1594215
"2022-10-31T17:00:00","ITA",12,"Lazio",59,"Latina","LT",41.46759465,12.90368482,227132
"2022-10-31T17:00:00","ITA",12,"Lazio",60,"Frosinone","FR",41.63964569,13.35117161,179148
"2022-10-31T17:00:00","ITA",12,"Lazio",886,"Fuori Regione / Provincia Autonoma","",NA,NA,6045
"2022-10-31T17:00:00","ITA",12,"Lazio",986,"In fase di definizione/aggiornamento","",NA,NA,21
"2022-11-01T17:00:00","ITA",12,"Lazio",56,"Viterbo","VT",42.4173828,12.10473416,98997
"2022-11-01T17:00:00","ITA",12,"Lazio",57,"Rieti","RI",42.40488444,12.86205939,63384
"2022-11-01T17:00:00","ITA",12,"Lazio",58,"Roma","RM",41.89277044,12.48366722,1596836
"2022-11-01T17:00:00","ITA",12,"Lazio",59,"Latina","LT",41.46759465,12.90368482,227465
"2022-11-01T17:00:00","ITA",12,"Lazio",60,"Frosinone","FR",41.63964569,13.35117161,179465
"2022-11-01T17:00:00","ITA",12,"Lazio",886,"Fuori Regione / Provincia Autonoma","",NA,NA,6045
"2022-11-01T17:00:00","ITA",12,"Lazio",986,"In fase di definizione/aggiornamento","",NA,NA,21
"2022-11-02T17:00:00","ITA",12,"Lazio",56,"Viterbo","VT",42.4173828,12.10473416,99032
"2022-11-02T17:00:00","ITA",12,"Lazio",57,"Rieti","RI",42.40488444,12.86205939,63430
"2022-11-02T17:00:00","ITA",12,"Lazio",58,"Roma","RM",41.89277044,12.48366722,1597865
"2022-11-02T17:00:00","ITA",12,"Lazio",59,"Latina","LT",41.46759465,12.90368482,227560
"2022-11-02T17:00:00","ITA",12,"Lazio",60,"Frosinone","FR",41.63964569,13.35117161,179518
"2022-11-02T17:00:00","ITA",12,"Lazio",886,"Fuori Regione / Provincia Autonoma","",NA,NA,6045
"2022-11-02T17:00:00","ITA",12,"Lazio",986,"In fase di definizione/aggiornamento","",NA,NA,21
"2022-11-03T17:00:00","ITA",12,"Lazio",56,"Viterbo","VT",42.4173828,12.10473416,99222
"2022-11-03T17:00:00","ITA",12,"Lazio",57,"Rieti","RI",42.40488444,12.86205939,63548
"2022-11-03T17:00:00","ITA",12,"Lazio",58,"Roma","RM",41.89277044,12.48366722,1600767
"2022-11-03T17:00:00","ITA",12,"Lazio",59,"Latina","LT",41.46759465,12.90368482,228068
"2022-11-03T17:00:00","ITA",12,"Lazio",60,"Frosinone","FR",41.63964569,13.35117161,179823
"2022-11-03T17:00:00","ITA",12,"Lazio",886,"Fuori Regione / Provincia Autonoma","",NA,NA,6045
"2022-11-03T17:00:00","ITA",12,"Lazio",986,"In fase di definizione/aggiornamento","",NA,NA,21
"2022-11-04T17:00:00","ITA",12,"Lazio",56,"Viterbo","VT",42.4173828,12.10473416,99348
"2022-11-04T17:00:00","ITA",12,"Lazio",57,"Rieti","RI",42.40488444,12.86205939,63634
"2022-11-04T17:00:00","ITA",12,"Lazio",58,"Roma","RM",41.89277044,12.48366722,1602879
"2022-11-04T17:00:00","ITA",12,"Lazio",59,"Latina","LT",41.46759465,12.90368482,228410
"2022-11-04T17:00:00","ITA",12,"Lazio",60,"Frosinone","FR",41.63964569,13.35117161,180003
"2022-11-04T17:00:00","ITA",12,"Lazio",886,"Fuori Regione / Provincia Autonoma","",NA,NA,6045
"2022-11-04T17:00:00","ITA",12,"Lazio",986,"In fase di definizione/aggiornamento","",NA,NA,21
"2022-11-05T17:00:00","ITA",12,"Lazio",56,"Viterbo","VT",42.4173828,12.10473416,99442
"2022-11-05T17:00:00","ITA",12,"Lazio",57,"Rieti","RI",42.40488444,12.86205939,63723
"2022-11-05T17:00:00","ITA",12,"Lazio",58,"Roma","RM",41.89277044,12.48366722,1604880
"2022-11-05T17:00:00","ITA",12,"Lazio",59,"Latina","LT",41.46759465,12.90368482,228668
"2022-11-05T17:00:00","ITA",12,"Lazio",60,"Frosinone","FR",41.63964569,13.35117161,180189
"2022-11-05T17:00:00","ITA",12,"Lazio",886,"Fuori Regione / Provincia Autonoma","",NA,NA,6045
"2022-11-05T17:00:00","ITA",12,"Lazio",986,"In fase di definizione/aggiornamento","",NA,NA,21
"2022-11-06T17:00:00","ITA",12,"Lazio",56,"Viterbo","VT",42.4173828,12.10473416,99523
"2022-11-06T17:00:00","ITA",12,"Lazio",57,"Rieti","RI",42.40488444,12.86205939,63795
"2022-11-06T17:00:00","ITA",12,"Lazio",58,"Roma","RM",41.89277044,12.48366722,1606596
"2022-11-06T17:00:00","ITA",12,"Lazio",59,"Latina","LT",41.46759465,12.90368482,228910
"2022-11-06T17:00:00","ITA",12,"Lazio",60,"Frosinone","FR",41.63964569,13.35117161,180367
"2022-11-06T17:00:00","ITA",12,"Lazio",886,"Fuori Regione / Provincia Autonoma","",NA,NA,6045
"2022-11-06T17:00:00","ITA",12,"Lazio",986,"In fase di definizione/aggiornamento","",NA,NA,21
"2022-11-07T17:00:00","ITA",12,"Lazio",56,"Viterbo","VT",42.4173828,12.10473416,99548
"2022-11-07T17:00:00","ITA",12,"Lazio",57,"Rieti","RI",42.40488444,12.86205939,63846
"2022-11-07T17:00:00","ITA",12,"Lazio",58,"Roma","RM",41.89277044,12.48366722,1607711
"2022-11-07T17:00:00","ITA",12,"Lazio",59,"Latina","LT",41.46759465,12.90368482,229049
"2022-11-07T17:00:00","ITA",12,"Lazio",60,"Frosinone","FR",41.63964569,13.35117161,180431
"2022-11-07T17:00:00","ITA",12,"Lazio",886,"Fuori Regione / Provincia Autonoma","",NA,NA,6045
"2022-11-07T17:00:00","ITA",12,"Lazio",986,"In fase di definizione/aggiornamento","",NA,NA,21
"2022-11-08T17:00:00","ITA",12,"Lazio",56,"Viterbo","VT",42.4173828,12.10473416,99720
