area_code,year,quarter,mean_rent_per_month,median_rent_per_month,area_code_21
E02002397,2016,4,578.0,555.0,E02002397
E02002400,2016,4,423.5882353,450.0,E02002400
E02002404,2016,4,634.8333333,650.0,E02002404
E02002405,2016,4,584.5833333,575.0,E02002405
E02002407,2016,4,456.5714286,475.0,E02002407
E02002408,2016,4,585.8333333,565.0,E02002408
E02002411,2016,4,596.4411765,595.0,E02002411
E02002414,2016,4,606.2,502.5,E02002414
E02002415,2016,4,437.4347826,440.0,E02002415
E02002431,2016,4,562.6923077,550.0,E02002431
E02002433,2016,4,502.7272727,495.0,E02002433
E02002434,2016,4,618.9285714,575.0,E02002434
E02002435,2016,4,639.0,595.0,E02002435
E02002439,2016,4,475.3125,475.0,E02002439
E02002444,2016,4,533.1818182,525.0,E02002444
E02002452,2016,4,475.2380952,467.5,E02002452
E02002454,2016,4,541.1944444,550.0,E02002454
E02002456,2016,4,499.5,525.0,E02002456
E02002458,2016,4,543.0769231,525.0,E02002458
E02002459,2016,4,528.6363636,512.5,E02002459
E02002465,2016,4,552.6923077,540.0,E02002465
E02002466,2016,4,607.6666667,595.0,E02002466
E02002467,2016,4,532.5,525.0,E02002467
E02002472,2016,4,694.5,645.0,E02002472
E02002478,2016,4,459.5,475.0,E02002478
E02002484,2016,4,440.8333333,450.0,E02002484
E02002487,2016,4,485.0769231,485.0,E02007059
E02002489,2016,4,465.3,425.0,E02002489
E02002490,2016,4,395.9090909,390.0,E02002490
E02002496,2016,4,734.1666667,433.0,E02002496
E02002498,2016,4,610.56,445.0,E02002498
E02002536,2016,4,518.0769231,525.0,E02002536
E02002537,2016,4,461.2,494.0,E02002537
E02002548,2016,4,513.3888889,435.0,E02007060
E02002551,2016,4,429.0,430.0,E02002551
E02002562,2016,4,413.2380952,412.0,E02002562
E02002565,2016,4,431.0,425.0,E02007058
E02002566,2016,4,405.0,390.0,E02007058
E02002567,2016,4,451.6666667,425.0,E02002567
E02002570,2016,4,451.5833333,433.0,E02002570
E02002571,2016,4,503.5,495.0,E02002571
E02002572,2016,4,524.8,498.0,E02002572
E02002580,2016,4,505.9,477.0,E02002580
E02002585,2016,4,471.875,475.0,E02002585
E02002596,2016,4,609.5384615,650.0,E02002596
E02002600,2016,4,554.6315789,562.5,E02002600
E02002602,2016,4,472.8333333,475.0,E02002602
E02002606,2016,4,515.4285714,500.0,E02002606
E02002607,2016,4,567.7,595.0,E02002607
E02002609,2016,4,550.4166667,550.0,E02002609
E02002612,2016,4,814.0,795.0,E02002612
E02002628,2016,4,620.2777778,450.0,E02002628
E02002629,2016,4,422.0833333,400.0,E02002629
E02002630,2016,4,503.3636364,450.0,E02002630
E02002631,2016,4,501.3636364,475.0,E02002631
E02002640,2016,4,499.9375,494.0,E02002640
E02002642,2016,4,462.1538462,433.5,E02002642
E02002643,2016,4,398.2727273,400.5,E02002643
E02002645,2016,4,423.6,420.5,E02002645
E02002649,2016,4,551.0833333,585.0,E02002649
E02002652,2016,4,510.8181818,495.0,E02007079
E02002656,2016,4,460.0,475.0,E02002656
E02002659,2016,4,445.7647059,450.0,E02002659
E02002663,2016,4,350.2,347.0,E02002663
E02002666,2016,4,372.1363636,350.0,E02002666
E02002667,2016,4,399.5384615,395.0,E02002667
E02002669,2016,4,399.3030303,395.0,E02002669
E02002670,2016,4,455.4545455,437.5,E02002670
E02002673,2016,4,403.4444444,395.0,E02002673
E02002674,2016,4,497.6666667,500.0,E02002674
E02002675,2016,4,324.6363636,314.0,E02002675
E02002676,2016,4,453.0,450.0,E02002676
E02002677,2016,4,449.2857143,450.0,E02002677
E02002678,2016,4,402.9473684,395.0,E02002678
E02002680,2016,4,431.05,400.0,E02002680
E02002681,2016,4,389.5555556,350.0,E02002681
E02002682,2016,4,500.0,495.0,E02002682
E02002695,2016,4,554.4444444,575.0,E02002695
E02002702,2016,4,622.1052632,610.0,E02002702
E02002717,2016,4,492.8571429,475.0,E02002717
E02002728,2016,4,418.2380952,434.0,E02002728
E02002730,2016,4,433.1333333,472.5,E02002730
E02002739,2016,4,522.5,477.0,E02002739
E02002749,2016,4,494.0909091,510.0,E02002749
E02002777,2016,4,857.3333333,787.5,E02002777
E02002778,2016,4,735.8461538,637.5,E02002778
E02002779,2016,4,880.3333333,875.0,E02002779
E02002780,2016,4,805.5,700.0,E02002780
E02002781,2016,4,801.4054054,737.5,E02002781
E02002783,2016,4,728.6363636,700.0,E02002783
E02002784,2016,4,806.6666667,750.0,E02002784
E02002786,2016,4,997.2777778,850.0,E02002786
E02002787,2016,4,722.7777778,695.0,E02002787
E02002788,2016,4,724.5833333,700.0,E02002788
E02002790,2016,4,986.1269841,862.5,E02002790
E02002792,2016,4,787.25,750.0,E02002792
E02002794,2016,4,737.5,725.0,E02002794
E02002795,2016,4,791.3636364,825.0,E02002795
E02002797,2016,4,724.5,695.0,E02002797
E02002798,2016,4,623.9285714,575.0,E02002798
E02002800,2016,4,655.2941176,595.0,E02002800
E02002803,2016,4,690.902439,585.0,E02002803
E02002806,2016,4,556.6153846,460.0,E02002806
E02002808,2016,4,509.5762712,495.0,E02002808
E02002809,2016,4,575.4545455,610.0,E02002809
E02002811,2016,4,408.7142857,430.0,E02002811
E02002812,2016,4,648.8461538,625.0,E02002812
E02002819,2016,4,539.037037,532.5,E02002819
E02002820,2016,4,484.2857143,475.0,E02002820
E02002821,2016,4,457.8,475.0,E02002821
E02002825,2016,4,661.1666667,550.0,E02002825
E02002827,2016,4,554.5384615,592.5,E02002827
E02002828,2016,4,588.75,625.0,E02002828
E02002830,2016,4,778.6363636,712.5,E02002830
E02002832,2016,4,538.5454545,525.0,E02002832
E02002834,2016,4,582.2,595.0,E02002834
E02002835,2016,4,635.6,600.0,E02006964
E02002842,2016,4,541.3823529,550.0,E02002842
E02002845,2016,4,572.75,550.0,E02002845
E02002846,2016,4,628.0769231,585.0,E02002846
E02002847,2016,4,803.0625,700.0,E02002847
E02002848,2016,4,1092.95,858.0,E02002848
E02002849,2016,4,1016.931818,897.0,E02002849
E02002853,2016,4,949.7714286,675.0,E02002853
E02002854,2016,4,1209.368421,1308.5,E02002854
E02002855,2016,4,880.9565217,675.0,E02002855
E02002856,2016,4,811.0673759,675.0,E02002856
E02002857,2016,4,532.0689655,585.0,E02002857
E02002858,2016,4,782.9411765,750.0,E02002858
E02002865,2016,4,628.9285714,640.0,E02002865
E02002867,2016,4,589.0,562.5,E02002867
E02002873,2016,4,567.1875,550.0,E02002873
E02002875,2016,4,510.8333333,495.0,E02002875
E02002877,2016,4,571.16,537.5,E02002877
E02002879,2016,4,562.7368421,595.0,E02002879
E02002882,2016,4,695.7666667,600.0,E02002882
E02002883,2016,4,583.65,550.0,E02002883
E02002884,2016,4,548.375,495.0,E02002884
E02002885,2016,4,685.875,550.0,E02002885
E02002889,2016,4,1135.023529,716.0,E02002889
E02002890,2016,4,934.9047619,595.0,E02002890
E02002893,2016,4,1145.198113,949.0,E02002893
E02002895,2016,4,1355.277778,1100.0,E02002895
E02002896,2016,4,491.3888889,495.0,E02002896
E02002898,2016,4,1366.299517,1202.5,E02002898
E02002899,2016,4,788.25,625.0,E02007082
E02002914,2016,4,614.1666667,595.0,E02002914
E02002916,2016,4,589.3181818,595.0,E02002916
E02002917,2016,4,656.3888889,625.0,E02002917
E02002919,2016,4,658.5,625.0,E02002919
E02002920,2016,4,638.3333333,635.0,E02002920
E02002923,2016,4,628.5714286,625.0,E02002923
E02002926,2016,4,576.5384615,575.0,E02002926
E02002931,2016,4,782.5,800.0,E02002931
E02002935,2016,4,639.1666667,650.0,E02002935
E02002936,2016,4,676.2666667,675.0,E02002936
E02002937,2016,4,676.8888889,650.0,E02002937
E02002938,2016,4,582.5,575.0,E02002938
E02002939,2016,4,624.3333333,597.5,E02002939
E02002940,2016,4,543.0769231,550.0,E02002940
E02002941,2016,4,595.6,599.5,E02002941
E02002942,2016,4,820.0,867.5,E02002942
E02002943,2016,4,604.3478261,575.0,E02007050
E02002944,2016,4,580.3571429,575.0,E02002944
E02002945,2016,4,524.2941176,525.0,E02002945
E02002946,2016,4,497.2727273,512.5,E02002946
E02002947,2016,4,529.5238095,550.0,E02002947
E02002948,2016,4,573.8181818,560.0,E02002948
E02002952,2016,4,487.7272727,462.5,E02002952
E02002954,2016,4,500.0,475.0,E02002954
E02002955,2016,4,427.6666667,397.5,E02002955
E02002956,2016,4,444.0,425.0,E02002956
E02002957,2016,4,517.1428571,475.0,E02002957
E02002958,2016,4,411.7272727,424.5,E02002958
E02002959,2016,4,437.15,425.0,E02002959
E02002961,2016,4,424.0,395.0,E02002961
E02002963,2016,4,424.7692308,400.0,E02002963
E02002966,2016,4,666.8787879,497.5,E02002966
E02002968,2016,4,520.4468085,480.5,E02002968
E02002969,2016,4,520.1052632,550.0,E02002969
E02002970,2016,4,415.9615385,425.0,E02002970
E02002973,2016,4,469.4615385,467.5,E02002973
E02002975,2016,4,512.5,510.0,E02002975
E02002978,2016,4,429.5833333,430.0,E02002978
E02002988,2016,4,1178.571429,950.0,E02002988
E02002989,2016,4,1361.578947,1410.0,E02002989
E02002990,2016,4,1113.428571,947.5,E02002990
E02002991,2016,4,1183.541667,1000.0,E02002991
E02002992,2016,4,1702.5,1800.0,E02002992
E02002993,2016,4,1611.410256,1237.5,E02002993
E02002994,2016,4,1246.818182,1097.5,E02002994
E02002995,2016,4,1343.25,1500.0,E02002995
E02002996,2016,4,1467.948718,1200.0,E02002996
E02002997,2016,4,1709.0625,1760.0,E02002997
E02002998,2016,4,1682.314815,1800.0,E02002998
E02003002,2016,4,1291.071429,1400.0,E02003002
E02003003,2016,4,1587.708333,1640.0,E02003003
E02003006,2016,4,753.1818182,737.5,E02003006
E02003016,2016,4,1082.083333,975.0,E02003016
E02003027,2016,4,1367.24,1025.0,E02003027
E02003028,2016,4,1651.923077,1340.0,E02003028
E02003030,2016,4,1103.5,700.0,E02003030
E02003031,2016,4,1088.545455,700.0,E02003031
E02003033,2016,4,1711.534884,1197.5,E02003033
E02003034,2016,4,1091.333333,1125.0,E02006949
E02003036,2016,4,1070.166667,850.0,E02003036
E02003037,2016,4,1224.535714,895.0,E02003037
E02003038,2016,4,667.5,700.0,E02003038
E02003040,2016,4,769.4117647,785.0,E02003040
E02003041,2016,4,1351.2,965.0,E02003041
E02003043,2016,4,1489.876923,1090.0,E02006951
E02003045,2016,4,1146.0,925.0,E02003045
E02003047,2016,4,963.3333333,850.0,E02003047
E02003052,2016,4,954.5,1050.0,E02003052
E02003071,2016,4,725.2941176,735.0,E02003071
E02003074,2016,4,549.0833333,550.0,E02003074
E02003079,2016,4,785.0,722.5,E02003079
E02003082,2016,4,642.173913,625.0,E02003082
E02003084,2016,4,606.0714286,595.0,E02003084
E02003086,2016,4,608.8461538,580.0,E02003086
E02003098,2016,4,777.0833333,795.0,E02003098
E02003101,2016,4,812.2413793,825.0,E02003101
E02003106,2016,4,965.9090909,862.5,E02007066
E02003107,2016,4,817.2307692,750.0,E02003107
E02003110,2016,4,937.6666667,850.0,E02003110
E02003128,2016,4,684.7058824,650.0,E02003128
E02003130,2016,4,612.9411765,647.5,E02003130
E02003135,2016,4,541.25,625.0,E02003135
E02003136,2016,4,680.0,695.0,E02003136
E02003137,2016,4,761.5,725.0,E02003137
E02003138,2016,4,726.952381,722.5,E02003138
E02003139,2016,4,658.1818182,637.5,E02003139
E02003141,2016,4,605.0,625.0,E02003141
E02003142,2016,4,567.0,575.0,E02003142
E02003143,2016,4,697.0,795.0,E02003143
E02003144,2016,4,853.1176471,595.0,E02003144
E02003145,2016,4,678.3,650.0,E02003145
E02003146,2016,4,721.2916667,640.0,E02003146
E02003147,2016,4,599.5833333,545.0,E02003147
E02003148,2016,4,862.6,650.0,E02003148
E02003149,2016,4,840.8863636,625.0,E02003149
E02003150,2016,4,775.9047619,750.0,E02006989
E02003153,2016,4,661.7857143,650.0,E02003153
E02003155,2016,4,652.6923077,572.5,E02003155
E02003156,2016,4,762.2727273,800.0,E02003156
E02003157,2016,4,616.95,650.0,E02003157
E02003158,2016,4,615.5882353,600.0,E02003158
E02003161,2016,4,586.7666667,575.0,E02003161
E02003163,2016,4,648.25,695.0,E02003163
E02003164,2016,4,690.4166667,750.0,E02003164
E02003166,2016,4,798.375,750.0,E02003166
E02003167,2016,4,576.25,580.0,E02003167
E02003170,2016,4,745.0,750.0,E02003170
E02003171,2016,4,609.8461538,550.0,E02003171
E02003178,2016,4,1747.0,1750.0,E02003178
E02003180,2016,4,1584.015152,1480.0,E02003180
E02003181,2016,4,1277.352941,1400.0,E02003181
E02003183,2016,4,1515.540541,1500.0,E02003183
E02003184,2016,4,1427.619048,1395.0,E02003184
E02003186,2016,4,1186.708333,1150.0,E02003186
E02003188,2016,4,773.6363636,750.0,E02003188
E02003190,2016,4,700.8965517,672.5,E02003190
E02003192,2016,4,695.1034483,625.0,E02003192
E02003208,2016,4,858.7307692,825.0,E02003208
E02003210,2016,4,979.4444444,975.0,E02003210
E02003211,2016,4,1803.0625,1895.0,E02003211
E02003215,2016,4,697.0833333,675.0,E02003215
E02003220,2016,4,732.9411765,712.5,E02003220
E02003221,2016,4,715.3846154,735.0,E02003221
E02003222,2016,4,696.8181818,725.0,E02003222
E02003223,2016,4,699.0909091,700.0,E02003223
E02003225,2016,4,741.3636364,710.0,E02003225
E02003226,2016,4,630.0,645.0,E02003226
E02003228,2016,4,742.2727273,750.0,E02003228
E02003229,2016,4,990.0,695.0,E02003229
E02003230,2016,4,677.7014925,685.0,E02003230
E02003232,2016,4,768.5483871,712.5,E02003232
E02003235,2016,4,789.4117647,717.5,E02003235
E02003236,2016,4,915.4545455,887.5,E02003236
E02003237,2016,4,748.6363636,625.0,E02003237
E02003238,2016,4,619.5833333,595.0,E02003238
E02003239,2016,4,663.9130435,695.0,E02003239
E02003242,2016,4,650.0,662.5,E02003242
E02003243,2016,4,627.5,625.0,E02003243
E02003245,2016,4,554.5,595.0,E02003245
E02003246,2016,4,1472.1875,575.0,E02003246
E02003247,2016,4,535.0,525.0,E02003247
E02003248,2016,4,628.6470588,616.0,E02003248
E02003249,2016,4,661.8823529,675.0,E02003249
E02003250,2016,4,586.5357143,595.0,E02003250
E02003252,2016,4,680.0,675.0,E02003252
E02003253,2016,4,596.4651163,595.0,E02003253
E02003254,2016,4,776.2,675.0,E02003254
E02003255,2016,4,783.5714286,750.0,E02003255
E02003260,2016,4,824.5,1000.0,E02003260
E02003262,2016,4,891.6666667,835.0,E02003262
E02003263,2016,4,882.1428571,825.0,E02003263
E02003264,2016,4,1218.846154,1150.0,E02003264
E02003267,2016,4,997.2727273,1050.0,E02003267
E02003268,2016,4,928.9473684,985.0,E02003268
E02003269,2016,4,854.1666667,825.0,E02003269
E02003270,2016,4,940.4545455,972.5,E02003270
E02003271,2016,4,880.3529412,900.0,E02003271
E02003272,2016,4,1014.583333,1100.0,E02003272
E02003273,2016,4,1046.071429,1100.0,E02003273
E02003274,2016,4,842.3809524,812.5,E02003274
E02003275,2016,4,761.3392857,725.0,E02006937
E02003276,2016,4,813.5294118,897.5,E02003276
E02003277,2016,4,854.6153846,935.0,E02003277
E02003278,2016,4,755.0,750.0,E02003278
E02003301,2016,4,954.5454545,885.0,E02003301
E02003302,2016,4,1021.5,1100.0,E02003302
E02003310,2016,4,826.7368421,825.0,E02007004
E02003311,2016,4,1000.869565,950.0,E02003311
E02003312,2016,4,830.7058824,825.0,E02003312
E02003319,2016,4,838.5,900.0,E02003319
E02003320,2016,4,923.3928571,850.0,E02003320
E02003322,2016,4,787.1428571,800.0,E02003322
E02003323,2016,4,972.8571429,850.0,E02003323
E02003325,2016,4,682.1428571,725.0,E02003325
E02003326,2016,4,776.35,795.0,E02003326
E02003327,2016,4,862.5,800.0,E02003327
E02003328,2016,4,729.25,750.0,E02003328
E02003329,2016,4,818.0769231,862.5,E02003329
E02003330,2016,4,851.3636364,910.0,E02003330
E02003333,2016,4,730.9615385,775.0,E02003333
E02003335,2016,4,1060.833333,825.0,E02003335
E02003353,2016,4,1088.846154,1062.5,E02003353
E02003354,2016,4,1225.588235,1112.5,E02003354
E02003357,2016,4,875.4545455,880.0,E02003357
E02003358,2016,4,1079.333333,1225.0,E02003358
E02003359,2016,4,857.2222222,800.0,E02003359
E02003360,2016,4,944.5,950.0,E02003360
E02003363,2016,4,1211.666667,1300.0,E02003363
E02003369,2016,4,1263.636364,1200.0,E02003369
E02003376,2016,4,810.4,772.5,E02003376
E02003377,2016,4,1340.0,1250.0,E02003377
E02003378,2016,4,937.1428571,975.0,E02003378
E02003379,2016,4,837.0,850.0,E02003379
E02003383,2016,4,928.6363636,925.0,E02003383
E02003385,2016,4,873.4615385,850.0,E02003385
E02003386,2016,4,943.4615385,887.5,E02003386
E02003387,2016,4,1392.105263,1187.5,E02003387
E02003391,2016,4,1158.666667,1125.0,E02003391
E02003392,2016,4,1009.857143,962.5,E02003392
E02003395,2016,4,761.7446809,695.0,E02003395
E02003396,2016,4,675.7142857,585.0,E02003396
E02003398,2016,4,1667.894942,1600.0,E02003398
E02003399,2016,4,937.2243902,895.0,E02006939
E02003400,2016,4,1769.149215,1700.0,E02003400
E02003401,2016,4,831.2162162,795.0,E02003401
E02003402,2016,4,1569.685897,1050.0,E02003402
E02003403,2016,4,986.7857143,1000.0,E02003403
E02003404,2016,4,1657.435897,1520.0,E02003404
E02003405,2016,4,1583.6,1285.0,E02003405
E02003408,2016,4,916.6176471,800.0,E02003408
E02003409,2016,4,921.4545455,912.5,E02003409
E02003410,2016,4,862.5,800.0,E02003410
E02003412,2016,4,1082.25,1100.0,E02003412
E02003413,2016,4,1015.092593,1000.0,E02007068
E02003414,2016,4,1037.125,1050.0,E02003414
E02003415,2016,4,928.6808511,862.5,E02003415
E02003416,2016,4,1105.921053,1125.0,E02003416
E02003417,2016,4,1007.222222,900.0,E02003417
E02003418,2016,4,1254.545455,1225.0,E02003418
E02003419,2016,4,1330.645161,1350.0,E02003419
E02003420,2016,4,1032.916667,1050.0,E02003420
E02003422,2016,4,1301.5,1350.0,E02003422
E02003424,2016,4,1361.296296,1325.0,E02003424
E02003425,2016,4,1068.934426,1050.0,E02003425
E02003426,2016,4,1161.428571,1125.0,E02003426
E02003427,2016,4,1093.75,1150.0,E02003427
E02003429,2016,4,1282.0,1300.0,E02003429
E02003431,2016,4,1306.153846,1275.0,E02003431
E02003432,2016,4,1145.0,1095.0,E02003432
E02003435,2016,4,1296.5,1245.0,E02003435
E02003438,2016,4,1328.857143,1250.0,E02003438
E02003440,2016,4,1095.47619,995.0,E02003440
E02003444,2016,4,1138.382353,850.0,E02003444
E02003446,2016,4,1252.0,1400.0,E02003446
E02003447,2016,4,1470.0,1575.0,E02003447
E02003448,2016,4,1293.928571,1175.0,E02003448
E02003449,2016,4,904.4230769,825.0,E02003449
E02003450,2016,4,1073.0,925.0,E02003450
E02003451,2016,4,1206.875,1095.0,E02003451
E02003454,2016,4,1132.142857,1100.0,E02003454
E02003459,2016,4,972.5,995.0,E02003459
E02003462,2016,4,805.0,850.0,E02003462
E02003466,2016,4,862.3333333,850.0,E02003466
E02003467,2016,4,827.6666667,810.0,E02003467
E02003468,2016,4,1070.0,972.5,E02003468
E02003470,2016,4,754.0833333,795.0,E02003470
E02003471,2016,4,786.5625,795.0,E02003471
E02003472,2016,4,965.8412698,975.0,E02003472
E02003473,2016,4,860.5,695.0,E02003473
E02003474,2016,4,960.0,1022.5,E02003474
E02003475,2016,4,944.6428571,900.0,E02007012
E02003476,2016,4,747.1923077,795.0,E02003476
E02003477,2016,4,1010.966667,1000.0,E02007015
E02003478,2016,4,964.2105263,950.0,E02003478
E02003479,2016,4,934.7727273,975.0,E02003479
E02003480,2016,4,900.6666667,895.0,E02003480
E02003481,2016,4,876.8666667,902.5,E02003481
E02003482,2016,4,999.0909091,925.0,E02003482
E02003483,2016,4,1070.333333,1122.5,E02003483
E02003484,2016,4,966.3333333,900.0,E02003484
E02003485,2016,4,1016.5,975.0,E02003485
E02003486,2016,4,931.0526316,862.5,E02003486
E02003488,2016,4,756.0,795.0,E02003488
E02003501,2016,4,991.1538462,1022.5,E02003501
E02003504,2016,4,1025.909091,900.0,E02003504
E02003505,2016,4,919.4444444,925.0,E02003505
E02003508,2016,4,1221.8,1095.0,E02003508
E02003509,2016,4,1110.9375,1100.0,E02003509
E02003510,2016,4,1214.736842,1150.0,E02003510
E02003512,2016,4,1405.142857,1300.0,E02003512
E02003514,2016,4,893.3928571,840.0,E02003514
E02003516,2016,4,1096.964286,1100.0,E02003516
E02003517,2016,4,1038.375,953.0,E02003517
E02003518,2016,4,988.9130435,900.0,E02003518
E02003519,2016,4,1194.378378,1175.0,E02003519
E02003520,2016,4,1078.2,1100.0,E02003520
E02003521,2016,4,1066.411765,1010.0,E02003521
E02003522,2016,4,1182.1875,975.0,E02003522
E02003523,2016,4,1190.454545,1272.5,E02003523
E02003527,2016,4,1113.75,1250.0,E02003527
E02003531,2016,4,848.4375,825.0,E02003531
E02003532,2016,4,763.5416667,775.0,E02003532
E02003533,2016,4,791.0,795.0,E02003533
E02003534,2016,4,747.1428571,775.0,E02003534
E02003535,2016,4,757.25,750.0,E02003535
E02003537,2016,4,810.7692308,872.5,E02003537
E02003538,2016,4,860.0,750.0,E02003538
E02003539,2016,4,937.6,825.0,E02006975
E02003540,2016,4,922.2727273,862.5,E02003540
E02003541,2016,4,1487.821918,1360.0,E02003541
E02003542,2016,4,1189.84375,950.0,E02003542
E02003543,2016,4,1318.164384,1080.0,E02003543
E02003544,2016,4,815.8333333,795.0,E02003544
E02003545,2016,4,1004.867925,797.5,E02003545
E02003546,2016,4,787.5,775.0,E02003546
E02003547,2016,4,1107.290698,925.0,E02003547
E02003548,2016,4,926.03125,750.0,E02003548
E02003549,2016,4,1220.285714,1200.0,E02003549
E02003553,2016,4,1531.958904,1475.0,E02003553
E02003554,2016,4,764.3333333,625.0,E02003554
E02003557,2016,4,1666.488889,1650.0,E02003557
E02003558,2016,4,712.6923077,700.0,E02003558
E02003559,2016,4,873.4,825.0,E02003559
E02003561,2016,4,1570.103774,1725.0,E02003561
E02003562,2016,4,720.6060606,687.5,E02003562
E02003563,2016,4,762.6666667,795.0,E02003563
E02003564,2016,4,749.5,800.0,E02003564
E02003565,2016,4,1487.358108,1300.0,E02003565
E02003568,2016,4,816.2608696,695.0,E02003568
E02003569,2016,4,725.5454545,700.0,E02003569
E02003570,2016,4,1022.375,885.0,E02003570
E02003571,2016,4,1407.150327,1383.0,E02003571
E02003574,2016,4,709.2857143,650.0,E02003574
E02003576,2016,4,614.0,625.0,E02003576
E02003577,2016,4,940.8429752,895.0,E02007074
E02003579,2016,4,689.7826087,650.0,E02003579
E02003581,2016,4,620.4545455,650.0,E02003581
E02003607,2016,4,1145.818182,1125.0,E02003607
E02003619,2016,4,855.9090909,837.5,E02003619
E02003622,2016,4,745.9090909,757.5,E02003622
E02003624,2016,4,640.0,650.0,E02003624
E02003625,2016,4,662.027027,650.0,E02003625
E02003626,2016,4,893.5,875.0,E02003626
E02003627,2016,4,723.3421053,700.0,E02003627
E02003628,2016,4,880.7692308,815.0,E02003628
E02003629,2016,4,675.0,650.0,E02003629
E02003630,2016,4,750.5172414,750.0,E02003630
E02003632,2016,4,780.4166667,750.0,E02003632
E02003634,2016,4,969.0,995.0,E02007010
E02003639,2016,4,795.4615385,775.0,E02003639
E02003646,2016,4,998.8461538,925.0,E02003646
E02003647,2016,4,805.5882353,750.0,E02003647
E02003649,2016,4,866.5,850.0,E02003649
E02003652,2016,4,995.8695652,885.0,E02003652
E02003653,2016,4,760.2777778,725.0,E02003653
E02003655,2016,4,1198.571429,925.0,E02003655
E02003662,2016,4,765.3571429,825.0,E02003662
E02003666,2016,4,775.8823529,812.5,E02003666
E02003667,2016,4,977.173913,962.5,E02003667
E02003670,2016,4,903.1578947,850.0,E02003670
E02003673,2016,4,1098.333333,1012.5,E02003673
E02003678,2016,4,1157.916667,1200.0,E02003678
E02003679,2016,4,969.7916667,900.0,E02003679
E02003681,2016,4,1497.0,1050.0,E02003681
E02003682,2016,4,1080.833333,1000.0,E02003682
E02003688,2016,4,1542.352941,1425.0,E02003688
E02003694,2016,4,950.0,987.5,E02003694
E02003695,2016,4,1285.357143,1400.0,E02003695
E02003696,2016,4,1007.692308,997.5,E02003696
E02003701,2016,4,1132.833333,1200.0,E02003701
E02003703,2016,4,894.2592593,837.5,E02003703
E02003705,2016,4,1051.076923,1092.0,E02003705
E02003706,2016,4,1084.9,1000.0,E02003706
E02003707,2016,4,861.3157895,837.5,E02003707
E02003708,2016,4,944.7368421,885.0,E02003708
E02003710,2016,4,1117.954545,995.0,E02003710
E02003711,2016,4,949.2307692,912.5,E02003711
E02003717,2016,4,1503.421053,1395.0,E02003717
E02003718,2016,4,1218.055556,1200.0,E02003718
E02003743,2016,4,574.0,575.0,E02003743
E02003744,2016,4,602.65,600.0,E02003744
E02003746,2016,4,649.75,650.0,E02003746
E02003747,2016,4,642.8125,650.0,E02003747
E02003748,2016,4,572.6923077,555.0,E02003748
E02003753,2016,4,680.7272727,650.0,E02003753
E02003755,2016,4,671.4705882,587.5,E02003755
E02003763,2016,4,728.0555556,750.0,E02003763
E02003764,2016,4,748.0952381,750.0,E02003764
E02003765,2016,4,841.3333333,787.5,E02003765
E02003768,2016,4,884.047619,780.0,E02003768
E02003771,2016,4,838.5294118,780.0,E02003771
E02003772,2016,4,672.3076923,675.0,E02003772
E02003773,2016,4,847.6923077,850.0,E02003773
E02003802,2016,4,747.5238095,700.0,E02003802
E02003804,2016,4,724.5,750.0,E02003804
E02003837,2016,4,902.5,750.0,E02007030
E02003841,2016,4,675.25,600.0,E02003841
E02003856,2016,4,662.5,695.0,E02003856
E02003864,2016,4,1129.4,1100.0,E02003864
E02003870,2016,4,590.5,595.0,E02003870
E02003894,2016,4,688.5,650.0,E02003894
E02003895,2016,4,618.3333333,622.5,E02003895
E02003896,2016,4,612.5,550.0,E02003896
E02003901,2016,4,639.0,595.0,E02003901
E02003903,2016,4,718.6363636,737.5,E02003903
E02003904,2016,4,637.5,625.0,E02003904
E02003910,2016,4,728.4583333,695.0,E02003910
E02003914,2016,4,728.25,725.0,E02003914
E02003915,2016,4,855.625,700.0,E02003915
E02003916,2016,4,949.6086957,912.5,E02003916
E02003922,2016,4,561.4,625.0,E02003922
E02003923,2016,4,557.875,575.0,E02003923
E02003924,2016,4,568.2,575.0,E02003924
E02003931,2016,4,632.3809524,647.5,E02003931
E02003934,2016,4,634.0,595.0,E02003934
E02003939,2016,4,656.5,700.0,E02003939
E02003941,2016,4,600.9375,630.0,E02003941
E02003942,2016,4,688.8235294,725.0,E02003942
E02003944,2016,4,787.7272727,725.0,E02003944
E02003949,2016,4,633.5714286,650.0,E02003949
E02003952,2016,4,693.1818182,675.0,E02003952
E02003953,2016,4,625.0,625.0,E02003953
E02003954,2016,4,819.4444444,700.0,E02003954
E02003955,2016,4,728.1818182,700.0,E02003955
E02003957,2016,4,625.2777778,650.0,E02003957
E02003961,2016,4,708.0,700.0,E02003961
E02003962,2016,4,680.4545455,650.0,E02003962
E02003977,2016,4,550.0,550.0,E02003977
E02003978,2016,4,482.5,500.0,E02003978
E02003981,2016,4,516.25,495.0,E02003981
E02003983,2016,4,468.4210526,470.0,E02003983
E02003984,2016,4,484.0,465.0,E02003984
E02003985,2016,4,526.8181818,530.0,E02003985
E02003986,2016,4,576.6,575.0,E02003986
E02003988,2016,4,465.1,450.0,E02003988
E02003989,2016,4,513.1818182,512.5,E02003989
E02003992,2016,4,437.2,450.0,E02003992
E02003994,2016,4,441.7142857,445.0,E02003994
E02003995,2016,4,535.0,550.0,E02003995
E02003996,2016,4,442.1621622,450.0,E02003996
E02003997,2016,4,469.0,475.0,E02003997
